REF_AREA,Reference area,Unit of measure,Sex,Cause of death,TIME_PERIOD,OBS_VALUE
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,353.5
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,270.7
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,272.2
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,281.7
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,304.3
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,242.1
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,266.5
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,253.6
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,290.8
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,313.7
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,273.9
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,258.3
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,260
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,278.3
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,274.6
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,286.7
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,261.2
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,280.6
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,269.8
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,296.9
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,279.8
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,220.1
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,235.6
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,217.2
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,226.8
ISL,Iceland,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,263.3
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,307.4
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,310.2
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,362.4
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,365
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,380.7
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,387.9
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,316.9
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,326.8
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,330.8
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,334.6
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,331.8
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,339.5
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,339.4
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,369.2
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,363.3
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,373.5
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,282.2
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,292.5
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,286.2
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,298
DNK,Denmark,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,304.6
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2015,177.2
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2014,177.4
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2003,207
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2002,208.9
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2001,207.6
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2000,216.8
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2013,181.1
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2012,187.1
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2011,185.5
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2010,184.8
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2009,191
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2008,185.5
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2007,188.7
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2006,195.4
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2005,200.6
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2004,202.3
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2020,161.9
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2019,166.7
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2018,166.6
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2017,170.5
CHL,Chile,Deaths per 100 000 inhabitants,Female,Neoplasms,2016,172.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2018,203.4
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2017,200.5
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2006,220.7
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2005,223.6
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2004,224
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2001,232.6
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2016,204.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2015,204.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2014,207.3
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2013,209.5
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2012,213.5
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2011,211.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2010,213.1
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2009,214
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2008,219.4
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2007,220.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2003,228.4
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2002,230.9
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2020,194.3
BEL,Belgium,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,267.1
BEL,Belgium,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,270.8
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,380.7
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,419.8
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,355.1
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,358.3
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,363.4
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,387.8
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,400.1
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,405
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,414.4
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,414.6
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,415.7
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,424.5
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,423.5
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,429.1
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,426.1
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,371.3
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,378.7
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,386.2
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,368.6
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,373.7
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2015,308.5
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2014,311.5
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2003,356.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2002,353.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,358.6
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,377.7
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2013,315.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2012,323.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2011,320.9
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2010,321.9
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2009,325.6
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2008,324.9
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2007,327.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2006,326.6
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2005,326.5
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2004,352
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2020,287.7
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2019,292.1
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2018,300.4
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2017,305.4
HUN,Hungary,Deaths per 100 000 inhabitants,Total,Neoplasms,2016,308.2
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,303.2
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,301.6
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,314.8
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,310.6
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,322.7
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,318.9
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,298.6
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,296.4
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,282.5
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,283.9
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,298.6
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,303.4
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,304.7
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,299.5
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,315.2
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,316.3
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,284.3
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,287
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,289.7
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,297.2
GRC,Greece,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,297.4
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,262.6
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,272.1
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,323.8
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,331.1
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,336.7
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,336.9
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,271.6
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,278.4
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,279
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,284.7
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,293.1
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,299
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,302.9
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,304.6
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,312.4
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,318
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,238.7
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,245.6
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,249.3
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,256.7
CAN,Canada,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,261.1
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2015,191.1
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2014,194.6
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2003,247.5
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2002,245.3
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2001,247.1
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2000,246.4
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2013,196.2
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2012,203.2
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2011,204.6
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2010,208.2
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2009,211.3
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2008,216
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2007,219.4
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2006,229.3
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,383.4
NLD,Netherlands,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,386.6
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2020,183.8
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2019,187.8
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2018,187.8
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2017,185.3
CZE,Czechia,Deaths per 100 000 inhabitants,Female,Neoplasms,2016,190
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2003,244.5
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2002,248.7
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2010,221.4
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2009,224.7
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2008,228.2
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2007,230.2
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,252.1
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,257
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2018,192.7
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2017,197.2
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2016,201.4
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2015,205.3
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2014,208.4
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2013,210.6
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2012,214.5
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2011,217.6
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2020,188.2
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2019,188.6
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2006,233
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2005,236.6
USA,United States,Deaths per 100 000 inhabitants,Total,Neoplasms,2004,239.2
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2015,223.8
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2014,225
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2003,248.9
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2002,252.9
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,253.4
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,261.9
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2013,229.4
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2012,225.4
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2011,229.3
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2010,230
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2009,231.1
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2008,234.8
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2007,233.8
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2006,237.9
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2005,242.4
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2004,244.7
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2020,213.2
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2019,216.4
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2018,218.7
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2017,219
DEU,Germany,Deaths per 100 000 inhabitants,Total,Neoplasms,2016,224.7
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,418.5
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,425.4
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,503.8
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,502.6
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,509
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,537.9
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,434.4
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,449.6
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,447.1
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,453.6
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,461.5
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,456.8
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,463.1
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,462.7
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,458.2
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,497.4
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,385.7
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,395.8
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,408.3
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,415.6
HUN,Hungary,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,425.5
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2009,232.4
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2016,212.7
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2003,248.3
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2002,255
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,254
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,254
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2015,215.7
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2014,220.5
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2013,219.1
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2012,227.4
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2011,231.6
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2008,237.3
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2007,240.3
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2006,238.6
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2005,244.5
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2004,246
NOR,Norway,Deaths per 100 000 inhabitants,Total,Neoplasms,2010,236.4
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2017,161.3
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2016,165.1
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2004,185.6
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2003,186.7
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2002,191.1
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2001,190.8
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2015,171.4
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2014,169.2
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2013,170.3
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2012,170.5
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2011,175.1
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2010,176
GBR,United Kingdom,Deaths per 100 000 inhabitants,Female,Neoplasms,2019,195.8
POL,Poland,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,381.3
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2007,177.3
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2006,184.4
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2000,190.4
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2020,157.4
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2019,164.9
AUS,Australia,Deaths per 100 000 inhabitants,Female,Neoplasms,2018,162.9
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2015,273.5
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2014,275.3
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2003,317.8
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2002,316.7
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2001,313
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2000,327.7
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2013,279
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2012,285.8
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2011,287.8
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2010,297.1
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2009,295.7
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2008,280.4
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2007,288.4
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2006,302.7
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,309.4
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2004,309.4
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2020,242
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2019,248.7
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2018,254.3
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,262.5
CHL,Chile,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,268.9
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2015,137.6
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2014,137.5
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2003,153.1
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2002,153.6
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2001,152.7
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2000,155.3
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2013,134.9
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2012,139.3
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2011,139.6
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2010,141.8
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2009,141.4
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2008,145.4
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2007,143.4
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2006,147.7
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2005,150.9
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2004,151
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2020,135.3
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2019,136.8
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2018,135.9
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2017,137.5
MEX,Mexico,Deaths per 100 000 inhabitants,Total,Neoplasms,2016,139.4
CZE,Czechia,Deaths per 100 000 inhabitants,Male,Neoplasms,2017,319.2
CZE,Czechia,Deaths per 100 000 inhabitants,Male,Neoplasms,2016,324.5
CZE,Czechia,Deaths per 100 000 inhabitants,Male,Neoplasms,2005,420.2
